source,frame_index,visible,x1,y1,x2,y2,note
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,0,1,390,359,460,407,manual
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,1,1,228,359,289,408,manual
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,14,1,308,349,370,397,manual
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,16,1,315,348,377,396,propagated:0.979
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,17,1,321,348,383,396,propagated:0.983
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,18,1,328,347,390,395,propagated:0.985
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,19,1,334,347,396,395,propagated:0.992
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,20,1,341,346,403,394,propagated:0.990
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,21,1,347,346,409,394,propagated:0.992
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,22,1,354,346,416,394,propagated:0.982
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,23,1,360,345,422,393,propagated:0.995
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,24,1,367,345,429,393,propagated:0.986
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,25,1,373,345,435,393,propagated:0.994
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,26,1,379,345,441,393,propagated:0.979
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,27,1,386,344,448,392,propagated:0.984
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,28,1,392,344,454,392,propagated:0.983
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,29,1,399,344,461,392,propagated:0.996
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,30,1,405,344,467,392,propagated:0.986
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,31,1,412,344,474,392,propagated:0.988
/Users/bround/Documents/Projects/GimbalProject/test_videos/antiuav_rgbt_train_20190925_205804_1_2_infrared.mp4,32,1,418,344,480,392,propagated:0.988
