source,frame_index,visible,x1,y1,x2,y2,note
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,0,1,183,166,193,171,manual
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,2,1,183,166,193,171,propagated:1.000
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,3,1,183,166,193,171,propagated:1.000
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,4,1,183,166,193,171,propagated:1.000
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,5,1,183,166,193,171,propagated:0.999
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,6,1,183,166,193,171,propagated:0.998
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,7,1,183,166,193,171,propagated:0.995
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,8,1,183,166,193,171,propagated:0.996
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,9,1,183,166,193,171,propagated:0.997
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,10,1,183,166,193,171,propagated:0.997
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,11,1,183,166,193,171,propagated:0.998
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,12,1,183,166,193,171,propagated:0.999
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,13,1,183,166,193,171,propagated:0.998
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,14,1,183,166,193,171,propagated:0.999
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_014.mp4,15,1,183,166,193,171,propagated:0.999
