source,frame_index,visible,x1,y1,x2,y2,note
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,0,1,121,123,132,132,manual
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,1,1,125,129,134,136,manual
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,3,1,125,129,134,136,propagated:1.000
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,4,1,132,120,141,127,propagated:0.891
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,5,1,132,120,141,127,propagated:0.924
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,6,1,132,120,141,127,propagated:0.948
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,7,1,132,120,141,127,propagated:0.961
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,8,1,132,120,141,127,propagated:0.973
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,9,1,132,120,141,127,propagated:0.981
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,10,1,144,127,153,134,propagated:0.898
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,11,1,144,127,153,134,propagated:0.900
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,12,0,,,,,invisible
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,13,1,157,108,166,115,propagated:0.859
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,14,1,157,108,166,115,propagated:0.979
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,15,1,157,108,166,115,propagated:0.993
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,16,1,157,108,166,115,propagated:0.994
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,17,1,157,108,166,115,propagated:0.995
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,18,1,157,108,166,115,propagated:0.997
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,19,1,157,108,166,115,propagated:0.997
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,20,1,157,108,166,115,propagated:0.998
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,21,1,157,108,166,115,propagated:0.999
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,22,1,170,111,179,118,propagated:0.926
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,23,1,170,111,179,118,propagated:1.000
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,24,1,170,111,179,118,propagated:1.000
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,25,1,171,113,180,120,propagated:0.948
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,26,1,171,113,180,120,propagated:0.963
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,27,1,171,113,180,120,propagated:0.973
/Users/bround/Desktop/Датасеты/Drone-detection-dataset-master/Data/Video_IR/IR_AIRPLANE_003.mp4,28,1,170,114,179,121,propagated:0.974
